url,title,description,content
https://thanhnien.vn/cu-soc-tren-san-vinh-slna-thang-kich-tinh-becamex-tphcm-cham-dut-chuoi-tran-dau-buon-185251109194322733.htm,"Cú sốc trên sân Vinh: SLNA thắng kịch tính Becamex TP.HCM, chấm dứt chuỗi trận đau buồn","Trên sân nhà Vinh, SLNA đã tạo bất ngờ lớn khi đánh bại đội bóng được đánh giá cao hơn là Becamex TP.HCM. 3 điểm quý giá giúp đội bóng xứ Nghệ thoát khỏi nhóm 4 đội xếp cuối bảng.","Tối 9.11,SLNAtiếp đón Becamex TP.HCM ở trận đấu thuộc vòng 11V-League2025-2026. Trước đối thủ đang chật vật ở nhóm cuối bảng xếp hạng, đại diện của TP.HCM đã đối mặt với rất nhiều khó khăn và phải trắng tay rời sân Vinh.
SLNA với lợi thế sân nhà đã nhập cuộc với sự quyết tâm rất cao. Đội bóng xứ Nghệ chơi chủ động trước đội bóng được đánh giá cao hơn, tự tin triển khai tấn công ngay từ những phút đầu trận. Nỗ lực của thầy trò HLV Văn Sỹ Sơn được đền đáp ở phút 28 với bàn thắng mở tỷ số trận đấu.
Michael Olaha chọc khe cho Hồ Văn Cường băng lên, rồi chuyền bóng cho Reon Moore tung cú dứt điểm quyết đoán, giúp SLNA dẫn 1-0.
Highlight SLNA 2-1 Becamex TP.HCM: Bất ngờ ở sân Vinh
SLNA ghi 2 bàn trong 2 hiệp, đánh bại Becamex TP.HCM
ẢNH: SLNA
Khi Becamex TP.HCM rơi vào thế bế tắc, thủ quân Ngô Tùng Quốc đã biết cách lên tiếng đúng lúc. Trong một tình huống lên tham gia tấn công, nhận bóng trong vòng cấm đường chuyền của đồng đội, Tùng Quốc có pha xử lý mượt mà không khác gì một tiền đạo khi xoay người loại bỏ hậu vệ đối phương, trước khi tung cú sút quân bình tỷ số 1-1 cho Becamex TP.HCM ở phút 45+3.
Sang hiệp 2, Becamex TP.HCM vẫn kiểm soát bóng nhỉnh hơn, nhưng SLNA mới là đội chơi hiệu quả hơn. Đoàn quân của HLV Đặng Trần Chỉnh tấn công thiếu sắc sảo, trong khi hàng phòng ngự chơi không chắc chắn. Tình huống lóng ngóng của hậu vệ Becamex TP.HCM trước vòng cấm đã giúp cho SLNA có bàn thắng tái lập thế dẫn bàn.
Reon Moore lập cú đúp sau nhiều trận im tiếng
ẢNH: SLNA
Phút 69, Reon Moore đã sở hữu cú đúp bàn thắng. Chân sút mang áo số 10 có pha xử lý dũng mãnh trong vòng cấm, trước khi đối mặt với thủ môn đội khách và dứt điểm hiểm hóc nâng tỷ số lên 2-1. Đây cũng là tỷ số chung cuộc của trận đấu. SLNA đã có chiến thắng sau 8 vòng đấu chỉ biết hòa và thua.
Trận thắng quý giá này giúp SLNA có 10 điểm và thoát khỏi nhóm 4 đội đứng cuối bảng, đồng thời áp sát với vị trí của Becamex TP.HCM (11 điểm) trên bảng xếp hạng.
Xem LPBank V.League 1-2025/26 trực tiếp & trọn vẹn trên FPT Play, tạihttps://fptplay.vn"
https://thanhnien.vn/clb-hai-phong-thang-de-da-nang-buoc-vao-ky-nghi-dip-fifa-days-nguoi-vui-ke-buon-185251109202343639.htm,"CLB Hải Phòng thắng dễ Đà Nẵng: Bước vào kỳ nghỉ dịp FIFA Days, người vui kẻ buồn","Trên sân nhà Lạch Tray, CLB Hải Phòng dễ dàng đánh bại đội chót bảng Đà Nẵng để bước vào kỳ nghỉ với tâm trạng lạc quan khác hẳn đội khách.","Joel ghi bàn mở tỷ số cho CLB Hải Phòng trước CLB Đà Nẵng
ảnh: Minh Tú
CLB Hải Phòngtừ vài năm nay đã luôn là một hiện tượng thú vị của bóng đá Việt Nam khi một tập thể ""bình dân"" nhưng luôn nằm trong tốp đầu V-League, đặc biệt thể hiện lối chơi sáng tạo nhuần nhuyễn rất cuốn hút.
Trận đấu trên sân Lạch Tray tối 9.11 cũng vậy, khi chỉ cần 45 phút đầu tiên các học trò của HLV Chu Đình Nghiêm đã dễ dàng khuất phục CLB Đà Nẵng với 2 bàn thắng của Tiến Dụng và Joel, sau các pha đánh chớp nhoáng ở các phút 15 và 18.
Sang hiệp 2, chân sút chủ lực Friday đã một lần nữa điền tên vào bảng tỷ số, pha lập công thứ 7 từ đầu mùa LPBank V-League 2025 - 2026. Từ đường căng ngang rất hay của Hữu Nam, anh dễ dàng loại bỏ hậu vệ CLB Đà Nẵng để đánh bại thủ môn Văn Biểu nâng tỷ số lên 3-0.
Highlight Hải Phòng 3-0 Đà Nẵng: Chiến thắng hủy diệt
CLB Đà Nẵng (phải) làm mọi cách vẫn không ngăn được Friday ghi bàn
ảnh: Minh Tú
Sự thúc giục của HLV Lê Đức Tuấn đã giúp đội bóng sông Hàn có được bàn gỡ danh dự ở phút 88, khi Emerson Santos rút ngắn tỷ số còn 1-3 cũng là kết quả cuối cùng của trận đấu. Kết quả này tạo ra những cảm xúc hoàn toàn khác nhau choCLB Hải Phòngvà CLB Đà Nẵng sau trận.
Mọi chuyện rõ ràng đã bắt đầu nghiêm trọng hơn với CLB Đà Nẵng, khi đội bóng sông Hàn đang một mình nằm dưới đáy bảng trong khi các đối thủ đều có điểm để nhích về phía trước. Rõ ràng HLV Lê Đức Tuấn có quá nhiều việc phải làm ở kỳ nghỉ dài sắp tới.
Đội trưởng Việt Hưng trong một pha tấn công của CLB Đà Nẵng
ảnh: Minh Tú
Thực tế,CLB Đà Nẵngđang phải ngay lập tức thực hiện được 2 điểm đã bộc lộ quá rõ trong suốt 90 phút trên sân Lạch Tray, bao gồm hàng phòng ngự phản ứng chậm trước những đội bóng có lối chơi biến hóa và ngoại binh kém kỳ vọng.
Bàn mở tỷ số của CLB Hải Phòng
Quãng nghỉ V-League nhường chỗ choSEA Games33 và VCK giải U.23 châu Á 2026 đã đến rất đúng lúc, để đội bóng sông Hàn có thể bổ sung thay thế con người, nhằm trang bị ""bộ giáp và động cơ"" tốt hơn khi bước vào nửa còn lại của mùa giải nhiều bất ngờ này.
Xem LPBank V.League 1-2025/26 trực tiếp & trọn vẹn trên FPT Play, tại https://fptplay.vn"
https://thanhnien.vn/bang-xep-hang-v-league-moi-nhat-hagl-va-thanh-hoa-thoat-day-ngoan-muc-ninh-binh-but-pha-nhu-con-loc-185251109161843464.htm,"Bảng xếp hạng V-League mới nhất: HAGL và Thanh Hóa thoát đáy ngoạn mục, Ninh Bình bứt phá như cơn lốc",Bảng xếp hạng V-League có biến động sau khi 4 trận đấu ở vòng 11 V-League khép lại vào tối nay (9.11).,"4 trận đấu hấp dẫn ở vòng 11 V-League 2025 - 2026 đã diễn ra tối nay (9.11), khiến cục diệnbảng xếp hạngxáo trộn mạnh mẽ ở cả hai đầu.
Trên sân nhà, HAGL và Thanh Hóa chia điểm trong trận đấu kịch tính đến những giây cuối cùng. Đội khách Thanh Hóa vươn lên dẫn bàn nhờ công trung vệ Mamadou Mbodji.
Đây cũng là trận đấu thầy trò HLV Choi Won-kwon chơi hay, khi tạo ra nhiều cơ hội ăn bàn. Trên sân Pleiku, CLB Thanh Hóa đã chơi hợp lý và kỷ luật, khiến HAGL của HLV Lê Quang Trãi bế tắc đến tận những phút bù giờ cuối.
Highlight HAGL 1-1 Thanh Hóa: Đội nhà thoát hiểm, ông Vũ Tiến Thành ăn mừng cực lạ
HAGL lên hạng 12, thoát khỏi vị trí cuối bảng
ẢNH: CLB HAGL
Tuy nhiên, HAGL không từ bỏ. Phút 90+10, quả đá phạt của Marciel da Silva đã rót thẳng vào vị trí Đinh Quang Kiệt băng xuống. Để rồi, với cú xoạc người đầy nỗ lực, trung vệ cao 1,96 m đã dứt điểm tung lưới thủ môn Trịnh Xuân Hoàng, ấn định trận hòa 1-1 cho HAGL. Kết quả này giúp cả hai đội cùng nhích nhẹ trên bảng xếp hạng. HAGL vươn lên hạng 12, còn Thanh Hóa đứng hạng 11. Cả hai đội cùng có 8 điểm, chỉ phân định thứ hạng nhờ hiệu số bàn thắng bại.
Ở các trận còn lại, CLB Đà Nẵng thua 0-2 trên sân Hải Phòng, qua đó chôn chân ở cuối bảng với 7 điểm. Thầy trò HLV Lê Đức Tuấn kém PVF-CAND (hạng 13) 1 điểm.
Dù khoảng cách không lớn, nhưng với phong độ nghèo nàn (chỉ thắng 1/11 trận từ đầu giải), đây lại là mùa giải đua tranh trụ hạng khắc nghiệt nữa cho CLB Đà Nẵng.
Bàn gỡ hòa những phút bù giờ cuối cùng của HAGL
Bảng xếp hạng V-League sau loạt trận vòng 11
ẢNH: VPF
CLB Ninh Bình có màn lội ngược dòng ngoạn mục trên sân CLB Công an TP.HCM khi thắng 4-3, dù đã có lúc bị dẫn 1-3 bởi chủ nhà. 4 bàn thắng của Lê Hải Đức, Nguyễn Hoàng Đức, Gustavo Henrique và Lê Quang Hùng (phản lưới) giúp Ninh Bình lấy trọn 3 điểm.
Với kết quả này, CLB Ninh Bình vẫn giữ ngôi đầu với 27 điểm. Đội bóng của HLV Gerald Albadalejo hơn CLB Công an Hà Nội 7 điểm, nhưng đá nhiều hơn 3 trận.
Ở trận còn lại, SLNA đánh bại Becamex TP.HCM với tỷ số 2-1, qua đó có 10 điểm sau 11 trận, vươn lên hạng 9. Đội bóng xứ Nghệ áp sát chính Becamex TP.HCM (hạng 8) với 1 điểm kém hơn.
Xem LPBank V-League 1-2025-2026 trực tiếp & trọn vẹn trên FPT Play, tạihttps://fptplay.vn"
https://thanhnien.vn/ninh-binh-nguoc-dong-kho-tin-danh-bai-doi-ca-tphcm-hoang-duc-tuyet-hay-tran-dau-cuc-dinh-185251109202136258.htm,"Ninh Bình ngược dòng khó tin, đánh bại đội CA TP.HCM: Hoàng Đức tuyệt hay, trận đấu cực đỉnh!","Tối 9.11, ở vòng 11 V-League, CLB Công an TP.HCM (CA TP.HCM) và đội đầu bảng Ninh Bình tạo nên trận cầu cực kỳ hấp dẫn trên sân Thống Nhất khi rượt đuổi tỷ số kịch tính như một bộ phim hành động. Chung cuộc, Hoàng Đức và các đồng đội giành chiến thắng 4-3.","So với những trận đấu trước, HLVLê Huỳnh Đứcthực hiện một số điều chỉnh về mặt chiến thuật, nhân sự. Ông xếp Đức Huy đá tiền vệ trung tâm cùng ngoại binh Peter, đẩy Đức Phú, cầu thủ giàu năng lượng lên cao để hỗ trợ bộ 3 tấn công Lee Williams - Tiến Linh - Quốc Cường. Bên cạnh đó, nhịp độ phản công của củaCLB CA TP.HCMcũng nhanh hơn, quyết liệt hơn so với các trận đấu trước. Sự thay đổi này giúp đội chủ nhà khiến CLB Ninh Bình gặp rất nhiều khó khăn.
Highlight CLB Công an TP.HCM 3-4 Ninh Bình: Lội ngược dòng khó tin
Mặc dù Hải Đức giúp CLB Ninh Bình vươn lên dẫn trước ngay ở phút thứ 5, CLB Công an TP.HCM vẫn chơi bùng nổ để ghi liên tiếp 3 bàn thắng. Phút thứ 10, Việt Hoàng tạt bóng khó chịu, nhắm đến vị trí của Tiến Linh nhưng bóng lại bay vào lưới trong sự ngỡ ngàng của Văn Lâm. Tiếp theo đó, lần lượt ở các phút 17 và 45+1, lần lượt Lee Williams và Đức Phú lập công, giúp CLB CA TP.HCM vươn lên dẫn trước 3-1. Sự hưng phấn này khiến các học trò HLV Lê Huỳnh Đức có khoảnh khắc mất tập trung và bị đối thủ khai thác. Phút 45+3, CLB Ninh Bình rút ngắn tỷ số xuống còn 2-3 sau cú đánh đầu cận thành của Hoàng Đức.
Lee Williams (trái) có bàn thắng đầu tiên cho CLB CA TP.HCM
ẢNH: ĐỒNG NGUYÊN KHANG
Đức Phú chơi xông xáo và có 1 bàn thắng
ẢNH: ĐỒNG NGUYÊN KHANG
Hoàng Đức ghi bàn rút ngắn tỷ số quan trọng cuối hiệp 1, mở ra cuộc lội ngược dòng khó tin cho CLB Ninh Bình
ẢNH: ĐỒNG NGUYÊN KHANG
Sang hiệp 2, HLV Albadalejo thực hiện một số điều chỉnh trên hàng công như tung Geovane, Gia Hưng vào sân. Khi bóng mới lăn chỉ 2 phút, CLB Ninh Bình đã có bàn gỡ hòa sau tình huống dàn xếp tấn công biên bài bản, người lập công là Gustavo.
Bàn thắng ấn định tỷ số 4-3 cho Ninh Bình
CLB Ninh Bình giành chiến thắng xứng đáng
ẢNH: ĐỒNG NGUYÊN KHANG
Bàn thắng giúp tinh thần các cầu thủ CLB Ninh Bình hưng phấn hơn. Hoàng Đức và các đồng đội liên tiệp gây sức ép, tạo ra rất nhiều cơ hội về phía khung thành Patrik Lê Giang. Phút 89, từ nỗ lực đột phá của Geovane, Quang Hùng lúng túng phản lưới nhà, khiến thủ môn Việt kiều phải vào lưới nhặt bóng lần thứ 4.
Chung cuộc, CLB Ninh Bình giành chiến thắng 4-3, nới rộng cách biệt với đội nhì bảng Công an Hà Nội lên thành 7 điểm. Trong khi đó, CLB CA TP.HCM đứng thứ 5 với 11 điểm.
Xem LPBank V-League 1-2025-2026 trực tiếp & trọn vẹn trên FPT Play, tạihttps://fptplay.vn"
https://thanhnien.vn/phan-ung-trai-nguoc-sau-tran-cau-kich-tinh-hlv-le-huynh-duc-man-nguyen-du-thua-hlv-ninh-binh-thi-18525110921581508.htm,"Phản ứng trái ngược sau trận cầu kịch tính: HLV Lê Huỳnh Đức mãn nguyện dù thua, HLV Ninh Bình thì…","Tối 9.11, ở vòng 11 V-League 2025-2026, CLB Công an TP.HCM dẫn trước đội Ninh Bình 3-1 nhưng lại thua ngược 3-4. Dù vậy, HLV Lê Huỳnh Đức vẫn tỏ ra hài lòng.","Trong buổi họp báo sau trận đấu, HLVLê Huỳnh Đứcchia sẻ: ""Tôi nghĩ chúng tôi xứng đáng giành chiến thắng thắng. Các cầu thủ CLBCông an TP.HCMđã chơi hay, tạo nhiều cơ hội. Tuy nhiên, các cầu thủ có phần hưng phấn quá, chưa kiểm soát được tình hình. Nếu kinh nghiệm hơn, có thể biết cách kéo giãn đội hình đối phương và kết quả sẽ có lợi hơn"".
HLV Lê Huỳnh Đức tiếp tục dành lời khen cho học trò: ""CLB Công an TP.HCM đang tiến bộ từng ngày, từng giờ. Tôi tự hào về các cầu thủ. Một số cầu thủ đã tiến bộ rất nhiều và được gọi lên đội tuyển. Các cầu thủ đã khiến CLB Ninh Bình gặp nhiều khó khăn. Tuy nhiên, chúng tôi bỏ lỡ khá nhiều cơ hội trong khi CLB Ninh Bình tận dụng tốt hơn. Đó là sự khác biệt. Nhìn chung, các cầu thủ đã thực hiện tinh thần tốt. Các cầu thủ thực hiện được 70-80% ý đồ mà tôi đưa ra. Đó là màn trình diễn ngoài sức tưởng tượng"".
HLV Lê Huỳnh Đức nhiều lần khích lệ học trò trên sân
ẢNH: ĐỒNG NGUYÊN KHANG
HLV Albadalejo cáu kỉnh, bị thẻ vàng vì lỗi phản ứng
ẢNH: ĐỒNG NGUYÊN KHANG
Về mặt chuyên môn, HLVAlbadalejotỏ ra hài lòng: ""Đây là trận đấu mà chúng tôi đã nghĩ rằng mọi chuyện sẽ vô cùng khó khăn, ngay trước khi bóng lăn. Chúng tôi đã ghi được 4 bàn nhờ tinh thần như chiến binh và lội ngược dòng. Chúng tôi đã tận dụng cơ hội tốt"".
Tuy nhiên, HLV người Tây Ban Nha bất ngờ có những phát biểu gay gắt: ""Thời điểm này, có rất nhiều thứ mà chúng tôi đã nhận ra, rút ra bài học sau khoảng thời gian làm việc ở V-League. CLB Ninh Bình là một tập thể khó chịu và tôi nghĩ rằng không có nhiều người ưa chúng tôi.
Tôi không hiểu vì sao trọng tài chính ở trận gặp SLNA lại tiếp tục cầm còi hôm nay"".
Ông nói tiếp: ""Chúng tôi đã có những điểm làm tốt nhưng vì sao mọi người lại bỏ qua, không nhớ đến điều tích cực của CLB Ninh Bình. Dù sao thì chúng tôi vẫn sẽ giữ quyết tâm cao nhất. Chúng tôi sẽ không bỏ cuộc"".
Thời điểm này, CLB Ninh Bình đứng đầu bảng với 27 điểm, đang hơn đội nhì bảng Công an Hà Nội 7 điểm. Tuy nhiên, HLV Albadalejo tỏ ra khiêm tốn: ""Còn rất sớm để nói rằng chúng tôi có thể vô địch. Sau đây, quãng nghỉ sẽ diễn ra và mọi chuyện sẽ quay lại từ đầu. Chúng tôi sẽ tích cực tập luyện trong thời gian tới, nỗ lực tốt nhất cho các trận khó khăn tiếp theo. Thời gian tới, chúng tôi sẽ cố gắng cải thiện tấn công để ghi được nhiều bàn thắng"".

"
https://thanhnien.vn/toa-thap-cao-195-m-noi-gi-sau-ban-thang-dau-tien-cho-hagl-hlv-thanh-hoa-buon-phat-khoc-185251109195539521.htm,"'Tòa tháp' cao 1,95 m nói gì sau bàn thắng đầu tiên cho HAGL, HLV Thanh Hóa buồn 'phát khóc'",Trung vệ U.23 Việt Nam cao nhất lịch sử Đinh Quang Kiệt sẽ tập trung U.23 Việt Nam hướng tới SEA Games với tâm trạng rất tốt với bàn thắng đầu tiên cho HAGL tại vòng 11 LPBank V-League 2025 - 2026.,"Tuyển thủ U.23 Việt Nam Đinh Quang Kiệt vỡ òa sau bàn thắng đầu tiên cho HAGL
ảnh: Khả Hòa
Trong trận đấu vừa kết thúc trên sân Pleiku Arena không lâu, tuyển thủU.23 Việt NamĐinh Quang Kiệt đã ghi dấu ấn bằng bàn gỡ 1-1 ở phút 90+10, giúp HAGL giật lại 1 điểm kịch tính trước đối thủ cạnh tranh trực tiếp Thanh Hóa.
Nhờ vậy, HAGL của bộ đôi Vũ Tiến Thành - Lê Quang Trãi tạm xếp hạng 12, tạm hơn đội chót bảng Đà Nẵng 1 điểm, giảm được rất nhiều áp lực trước khi bước vào kỳ nghỉ dài giữa mùa.
Cá nhân trung vệ trẻ sinh năm 2007 này sẽ nhận được cú hích rất lớn trước khi tập trung đội tuyển U.23 Việt Nam, bay sang Trung Quốc ngày 10.11 để chuẩn bị tham dự giải CFA Team China Panda Cup 2025, tiền đề để cùng HLV Kim Sang-sik tham dự SEA Games 33 tại Thái Lan.
Highlight HAGL 1-1 Thanh Hóa: Đội nhà thoát hiểm, ông Vũ Tiến Thành ăn mừng cực lạ
Đinh Quang Kiệt tranh chấp mạnh mẽ với Rimario
ảnh: Khả Hòa
Trung vệ cao 1,95 m chia sẻ: ""Đây là bàn thắng đầu tiên của tôi tại V-League. Nó sẽ ở mãi trong tôi. Hiệp 1HAGLchơi không tốt nhưng hiệp 2 chúng tôi chơi tốt hơn. Bàn thắng này là điểm tựa của tôi để lên U.23 Việt Nam và sẽ nỗ lực để được dự SEA Games 33"".
HLV trưởng HAGL LêQuang Trãihạnh phúc: ""Tôi cho rằng hôm nay HAGL rất may mắn. Chúng tôi tiếp cận trận đấu không tốt. CLB Thanh Hóa thể hiện rất đáng khen ngợi, chơi trên sân khách nhưng áp đặt được chúng tôi. Họ tiếp cận trận đấu tốt, một trong những tình huống tạo cơ hội có bàn thắng.
Thiếu Hoàng Vĩnh Nguyên là 1 trong những nguyên nhân khiến tuyến giữa HAGL bước vào trận đấu chơi bóng không tốt. Nhưng chúng tôi không phải phụ thuộc 1 cá nhân, ngược lại HAGL sẽ xây dựng từng con người một. Như Môi Sê chẳng hạn, có lần đầu vào sân nhưng đã thể hiện tốt. Thời gian tới nếu tiếp tục thể hiện tốt thì tôi sẵn sàng sử dụng cậu ấy nhiều hơn.
Thái Sơn (xanh) tranh bóng cùng Thanh Sơn của HAGL
ảnh: Khả Hòa
Bàn thắng của Quang Kiệt có thể liên quan đến việc chúng tôi đã làm việc với nhau. Trong phân tích của BHL, cậu ấy có chiều cao tốt, tôi dặn dò Quang Kiệt cần tận dụng hình thể và cần tận dụng khoảng trống tốt. Hy vọng Quang Kiệt sẽ cống hiến tốt choU.23 Việt Namsắp tới"".
Tiếc ngẩn người về 3 điểm bị vuột khỏi tay vào những giây cuối cùng, HLV trưởngCLB Thanh HóaChoi Won-kwon vẫn khen các học trò kèm nỗi buồn không nguôi: ""Tôi đánh giá đây là trận đấu tốt của CLB Thanh Hóa. Thật tiếc khi chúng tôi để thua phút cuối. Rất tiếc. HAGL thi đấu tốt, họ tập trung từ đầu trận đến phút cuối, tôi đánh giá cao họ ở chỗ đó.
Tôi tôn trọng mọi quyết định của trọng tàì. Thật tiếc khi còn mấy giây nữa thì đánh mất 2 điểm. Chúng tôi cần phải có sự chỉ đạo, định hướng khi trận đấu diễn ra. Hôm nay chúng tôi đã lên kế hoạch chuẩn bị tốt cho trận đấu này. Còn kế hoạch sắp tới là để sau. Nhưng ngay bây giờ CLB Thanh Hóa cần có nhà tài trợ để thay đổi tốt"".
Xem LPBank V.League 1-2025/26 trực tiếp & trọn vẹn trên FPT Play, tại https://fptplay.vn"
https://thanhnien.vn/xac-dinh-doi-thu-cua-le-quang-liem-o-vong-4-world-cup-co-vua-dai-chien-185251109222128215.htm,Xác định đối thủ của Lê Quang Liêm ở vòng 4 World Cup cờ vua: Đại chiến!,Kỳ thủ số 1 Việt Nam Lê Quang Liêm vừa xác định được đối thủ của mình ở vòng 4 World Cup cờ vua 2025 diễn ra ngày mai tại Ấn Độ.,"Kết thúc loạt trận tie-break cờ nhanh, cờ chớp diễn ra hôm nay đã xác định được những cái tên còn lại giành quyền vào vòng 4World Cup cờ vua2025. Trong đóLê Quang Liêmcũng xác định được đối thủ của mình là kỳ thủ chủ nhà Ấn Độ Venkataraman Karthik. Kỳ thủ này đã vượt qua Daniel Deac Bogdan (Romania) ở tie-break cờ nhanh sau khi bất phân thắng bại ở 2 ván cờ tiêu chuẩn.
Lê Quang Liêm chạm trán nhà đương kim vô địch Ấn Độ ở vòng 4 World Cup cờ vua
ẢNH: FIDE
Venkataraman Karthik có elo ""khiêm tốn"" 2.579 so với 2.729 của Lê Quang Liêm. Anh cũng không nằm trong tốp 6 kỳ thủ Ấn Độ đang sở hữu elo từ 2.700 trở lên. Thế nhưng kỳ thủ 25 tuổi Venkataraman Karthik rất đáng gờm bởi là đương kim vô địch cờ vua Ấn Độ. Việc anh lần lượt đánh bại các đối thủ mạnh để góp mặt ở vòng 4 cho thấy phong độ cùng sức cờ rất đáng nể. Chưa kể kỳ thủ này còn có ưu thế thi đấu trên sân nhà, nơi có rất đông cổ động viên chào đón, cổ vũ ở ngoài sảnh đấu.
Với Lê Quang Liêm, anh có lợi thế được nghỉ ngơi 1 ngày so với Venkataraman Karthik nhờ thắng được kỳ thủ Mỹ Jeffery Xiong (elo 2.648) chỉ sau 2 ván cờ tiêu chuẩn. Chắc chắn Lê Quang Liêm sẽ không ""khinh suất"" đối thủ mà tập trung cao độ để chuẩn bị cho cuộc chạm trán với đối thủ sừng sỏ Venkataraman Karthik. Trong sự nghiệp Lê Quang Liêm từng 2 lần giành quyền vào vòng 4 World Cup cờ vua và nỗ lực làm nên lịch sử ở giải đấu danh giá này.
Venkataraman Karthik có elo thấp hơn Lê Quang Liêm nhưng được đánh giá cao khi 2 lần vô địch cờ vua Ấn Độ
ẢNH: FIDE
Nếu đánh bại được Venkataraman Karthik để vào vòng 5 dành cho 16 kỳ thủ xuất sắc nhất ở World Cup cờ vua 2025, Lê Quang Liêm sẽ ít nhất nhận thưởng 25.000 USD (khoảng 650 triệu đồng). Trận đấu lượt đi vòng 4 nội dung cờ tiêu chuẩn giữa Lê Quang Liêm với Venkataraman Karthik diễn ra lúc 16 giờ ngày mai (10.11) và được trực tiếp trên kênh YouTube của Liên đoànCờ vua thế giới(FIDE), link xem trực tiếp:https://www.youtube.com/@FIDE_chess.
"
https://thanhnien.vn/highlight-clb-cong-an-tphcm-3-4-ninh-binh-loi-nguoc-dong-kho-tin-185251109215753611.htm,Highlight CLB Công an TP.HCM 3-4 Ninh Bình: Lội ngược dòng khó tin,"CLB Ninh Bình giành chiến thắng 4-3, nới rộng cách biệt với đội nhì bảng Công an Hà Nội lên thành 7 điểm. Trong khi đó, CLB CA TP.HCM đứng thứ 5 với 11 điểm.","Xem LPBank V-League 1-2025-2026 trực tiếp & trọn vẹn trên FPT Play, tạihttps://fptplay.vn"
https://thanhnien.vn/highlight-slna-2-1-becamex-tphcm-bat-ngo-o-san-vinh-18525110921031879.htm,Highlight SLNA 2-1 Becamex TP.HCM: Bất ngờ ở sân Vinh,"Trận thắng quý giá này giúp SLNA có 10 điểm và thoát khỏi nhóm 4 đội đứng cuối bảng, đồng thời áp sát với vị trí của Becamex TP.HCM (11 điểm) trên bảng xếp hạng.","Xem LPBank V-League 1-2025-2026 trực tiếp & trọn vẹn trên FPT Play, tạihttps://fptplay.vn"
https://thanhnien.vn/highlight-ninh-binh-1-0-slna-tan-binh-tiep-tuc-bay-cao-tren-bxh-18525110522123118.htm,Highlight Ninh Bình 1-0 SLNA: Tân binh tiếp tục bay cao trên BXH,"Trên sân Ninh Bình, đội chủ nhà vấp phải SLNA chơi quyết liệt và đầy quyết tâm nên mãi đến những phút cuối trận mới có bàn thắng. Từng đó cũng đủ để đội bóng này giành trọn 3 điểm, qua đó độc chiếm ngôi đầu bảng xếp hạng vòng 10 V-League.","Xem LPBank V-League 1-2025-2026 trực tiếp & trọn vẹn trên FPT Play, tạihttps://fptplay.vn"
