url,title,description,content
https://thanhnien.vn/xem-nhanh-20h-ngay-1012-nguyen-thi-thanh-nhan-co-tinh-tiet-giam-nhe-dam-tang-lang-le-cua-nghe-si-thuong-tin-185251210190341071.htm,Xem nhanh 20h ngày 10.12: Nguyễn Thị Thanh Nhàn có tình tiết giảm nhẹ | Đám tang lặng lẽ của nghệ sĩ Thương Tín,‘Xem nhanh 20h’ ngày 10.12 có nhiều tin tức đáng chú ý về: Nguyễn Thị Thanh Nhàn AIC được đề nghị tình tiết giảm nhẹ đặc biệt; VĐV taekwondo Việt Nam khóc nức nở khi giành HCV;...,"Bản tin ""Xem nhanh 20h"" ngày hôm nay có các tin tức đáng chú ý sau:
Chiều 10.12.2025, đại diện Viện KSND TP.HCM (VKS) đã công bố bản luận tội, đề nghị mức án đối với bị cáoNguyễn Thị Thanh Nhàn(Chủ tịch HĐQT kiêm Tổng giám đốc Công tyAIC) cùng 15 đồng phạm về tội ""vi phạm quy định về đấu thầu gây hậu quả nghiêm trọng"".
Theo đại diện VKS, trong vụ án này, bị cáo Nguyễn Thị Thanh Nhàn là chủ mưu nên phải chịu trách nhiệm đối với toàn bộ thiệt hại.
Đối với bị cáo Hoàng Thị Thúy Nga (cựu Trưởng ban Quản lý dự án 1 Công ty AIC kiêm phụ trách mảng giáo dục), VKS đề nghị buộc bị cáo phải chịu trách nhiệm đối với 134 gói thầu với vai trò đồng phạm giúp sức cho bị cáo Nhàn.
Xem nhanh 20h ngày 10.12: Nguyễn Thị Thanh Nhàn có tình tiết giảm nhẹ | Đám tang lặng lẽ của nghệ sĩ Thương Tín
Cạnh đó, các bị cáo từng là cán bộ Sở GD-ĐT TP.HCM bị cáo buộc có nhiều sai phạm, tạo điều kiện cho AIC trúng thầu, gây thiệt hại ngân sách nhà nước hơn 142 tỉ đồng. Trong đó, bị cáo Lê Hồng Sơn (là cựu Giám đốc Sở GD-ĐT) phải chịu trách nhiệm với toàn bộ thiệt hại trong vụ án.
Các bị cáoNguyễn Thị Thanh Nhàn, Hoàng Thị Thúy Nga… bị xác định có nhân thân xấu, phạm tội có tổ chức. Hành vi của các bị cáo được đánh giá là đặc biệt nguy hiểm cho xã hội, cần xử lý nghiêm nhằm răn đe, phòng ngừa chung.
Đại diện VKS đề nghị HĐXX ghi nhận cho các bị cáo một số tình tiết giảm nhẹ như có thành tích tốt trong công tác, từng được tặng bằng khen, giấy khen có nhiều đóng góp cho xã hội. Ngoài ra, Nhàn đã nộp lại 66 tỉ đồng, bị cáo Lê Hồng Sơn nộp 1 tỉ đồng và bị cáo Lê Hoài Nam (là cựu Phó giám đốc Sở GD-ĐT) đã nộp 300 triệu đồng để khắc phục hậu quả. Gia đình bị cáo Nhàn cũng có đơn xin khắc phục toàn bộ thiệt hại, được xem xét là tình tiết giảm nhẹ đặc biệt.
Từ đó, VKS đề nghị HĐXX tuyên phạt bị cáo Nhàn mức án 8 - 9 năm tù, tổng hợp hình phạt với các vụ án trước, buộc bị cáo Nhàn phải chịu hình phạt 30 năm tù.
Cùng tội danh, các bị cáo còn lại trong vụ án bị đề nghị tuyên phạt từ 2 năm 6 tháng tù nhưng cho hưởng án treo đến 8 năm tù.
Sau nhiều lần đột quỵ khiến sức khỏe suy yếu,Thương Tíntrút hơi thở cuối cùng vào tối 8.12 tại Phan Rang, khép lại một cuộc đời đầy thăng trầm của tài tử nổi tiếng bậc nhất màn ảnh Việt thập niên 1980 -1990. Chiều 10.12, linh cữu của nghệ sĩ Thương Tín được đưa đến nghĩa trang Hòa Thủy, tỉnh Khánh Hòa, cách nhà của nam nghệ sĩ khoảng 10km. Nhạc sĩ Tô Hiếu cùng gia đình và một số khán giả cũng đến tiễn đưa ông về nơi an nghỉ cuối cùng.
Đám tang đìu hiu của Thương Tín, khép lại một đời ngôi sao màn bạc lừng lẫy
Trong căn nhà nhỏ tại Phan Rang, đám tang của tài tử Thương Tín được gia đình tổ chức giản dị với vài mâm cỗ và chỉ có vài vòng hoa của khách đến viếng. TheoNhạc sĩ Tô Hiếu, gia đình mong muốn Thương Tín được ra đi thanh thản, bình yên và không còn chịu ồn ào. Vì vậy, người thân của Thương Tín hạn chế quay phim, chụp ảnh để giữ sự riêng tư cho gia đình.
Bản tin ""Xem nhanh 20h"" sẽ quay trở lại vào lúc 20 giờ tối mai với những thông tin trong nước và quốc tế nóng hổi khác tại địa chỉ Thanhnien.vn và kênh YouTube Báo Thanh Niên."
https://thanhnien.vn/toan-canh-17h-lam-ro-vu-lot-bong-tai-chau-be-5-tuoi-tai-nan-kinh-hoang-tren-cao-toc-da-nang-quang-ngai-185251210163850967.htm,Toàn cảnh 17h: Làm rõ vụ lột bông tai cháu bé 5 tuổi | Tai nạn kinh hoàng trên cao tốc Đà Nẵng - Quảng Ngãi,"Bản tinToàn cảnh 17hcập nhật tin tức thời sự nóng nhất trong ngày, các câu chuyện đang thu hút sự quan tâm trên mạng xã hội.","Toàn cảnh 17hngày 10.12.2025 của BáoThanh Niêncó nhiều thông tin đáng chú ý:
Ngày 10.12, Công an xã Tân Vĩnh Lộc (huyện Bình Chánh cũ, TP.HCM) đang lập hồ sơ, xác minh vụ việcbé gái5 tuổi bị người lạ lột lấy đôi bông tai vàng xảy ra trên địa bàn.
Bé gái 5 tuổi bị người lạ lột bông tai vàng ngay trước nhà
Phá vỡ giới hạn của nghề thêu truyền thống, thợ may Trần Thanh Tòng (55 tuổi) ở TP.Cần Thơ đã sáng tạo kỹ thuật thêu ruy băng hai mặt, tạo nên những tác phẩm có vẻ đẹp nhân đôi, sống động ở mọi góc nhìn.
Thợ may Cần Thơ trình làng kỹ thuật thêu độc lạ khiến mặt sau đẹp không kém mặt trước
Chung cư 155-157 Bùi Viện, từng là nơi sinh sống nhiều hộ dân trước khi di dời từ năm 2019, nay nằm bỏ hoang giữa phố đi bộ Bùi Viện, P.Bến Thành, TP.HCM. Hiện trạng này khiến nhiều cư dân đang tạm cư tiếp tục mong ngóng dự án sớm được triển khai để có thể trở về nơi ở cũ.
Chung cư cũ ‘bỏ hoang’ giữa phố Tây, cư dân mòn mỏi chờ xây mới
Tất cả sẽ có trong bản tinToàn cảnh 17h,được phát trênthanhnien.vncùng kênh YouTube BáoThanh Niên.Kính mời quý vị theo dõi."
https://thanhnien.vn/nuoi-em-bi-to-thieu-minh-bach-truong-du-an-va-rapper-den-vau-len-tieng-185251207202527157.htm,'Nuôi em' bị tố thiếu minh bạch: Trưởng dự án và rapper Đen Vâu lên tiếng,"Dự án thiện nguyện Nuôi Em đang đối mặt loạt nghi vấn về tính minh bạch tài chính khi nhiều mạnh thường quân phản ánh việc sử dụng tài khoản cá nhân để nhận quyên góp, nguy cơ trùng mã nuôi em và thiếu thông tin cập nhật. Trước áp lực dư luận, sáng lập dự án Hoàng Hoa Trung và rapper Đen Vâu, người từng ủng hộ chương trình đã lên tiếng về vụ việc.","Ngày 6.12, mạng xã hội lan truyền những bài đăng nghi ngờ tính minh bạch tài chính của dự án ""Nuôi Em"" - chương trình kết nối giữa nhà hảo tâm, nhằm cung cấp bữa ăn trưa đủ chất và nhu yếu phẩm chotrẻ em vùng caokhó khăn.
Khởi nguồn từ chia sẻ của một tài khoảnThreads, người này cho biết có nhận một mã nuôi em và đóng tiền nhưng khi thắc mắc thì nhận được phản hồi không thỏa đáng.
'Nuôi em' bị tố thiếu minh bạch: Trưởng dự án và rapper Đen Vâu lên tiếng
Cùng với đó, hàng loạt câu hỏi được nêu ra: Vì sao dự án dùng tài khoản cá nhân để nhận tiền? Việc ủy quyền cho nhân viên quản lý tiền dựa trên cơ sở nào? Làm sao bảo đảm không xảy ra khai khống, chi khống hay trùng mã nuôi em?
Từ một chương trình hỗ trợ bữa ăn trưa cho trẻ em vùng cao, ""Nuôi em"" hiện đã mở rộng sang xây điểm trường, tặng tủ sách và phòng tin học. Tuy nhiên, chính quy mô ngày càng lớn khiến nhiều người mong muốn dự án minh bạch hơn trong quá trình vận hành.
"
https://thanhnien.vn/dam-tang-diu-hiu-cua-thuong-tin-khep-lai-mot-doi-ngoi-sao-man-bac-lung-lay-185251210160611447.htm,"Đám tang đìu hiu của Thương Tín, khép lại một đời ngôi sao màn bạc lừng lẫy","Từng là ngôi đình đám của màn ảnh Việt, nhưng đám tang và lễ tiễn đưa của nghệ sĩ Thương Tín được tổ chức đơn giản, lặng lẽ, chỉ vỏn vẹn vài mâm cỗ và khá ít khách đến viếng.","Sau nhiều lần đột quỵ khiến sức khỏe suy yếu,Thương Tíntrút hơi thở cuối cùng vào tối 8.12 tại Phan Rang, khép lại một cuộc đời đầy thăng trầm của tài tử nổi tiếng bậc nhất màn ảnh Việt thập niên 1980 -1990. Chiều 10.12, linh cữu của nghệ sĩ Thương Tín được đưa đến nghĩa trang Hòa Thủy, tỉnh Khánh Hòa, cách nhà của nam nghệ sĩ khoảng 10km. Nhạc sĩ Tô Hiếu cùng gia đình và một số khán giả cũng đến tiễn đưa ông về nơi an nghỉ cuối cùng.
Chiều 10.12, linh cữu Thương Tín được đưa đến nghĩa trang Hòa Thủy, khép lại cuộc đời nhiều ""giông bão"" của tài tử bậc nhất màn ảnh Việt thập niên 1980 - 1990
Ảnh: nhạc sĩ Tô Hiếu cung cấp /T.L
Cách đây hơn 30 năm, hình ảnh thiếu tá Lưu Kỳ Vọng trong Ván bài lật ngửa hay Tám Thương trong Chiến trường chia nửa vầng trăng của Thương Tín từng làm rung động biết bao trái tim thiếu nữ. Vậy mà đến cuối đời, Thương Tín vẫn đối diện với nhiều giông bão và khép lại cuộc đời bằng mộtđám tanglặng lẽ, vắng người.
Trong căn nhà nhỏ tại Phan Rang, đám tang của tài tử Thương Tín được gia đình tổ chức giản dị với vài mâm cỗ và chỉ có vài vòng hoa của khách đến viếng. TheoNhạc sĩ Tô Hiếu, gia đình mong muốn Thương Tín được ra đi thanh thản, bình yên và không còn chịu ồn ào. Vì vậy, người thân của Thương Tín hạn chế quay phim, chụp ảnh để giữ sự riêng tư cho gia đình.
Nhạc sĩ Tô Hiếu cùng gia đình Thương Tín lo hậu sự cho nam nghệ sĩ
ẢNH: NHẠC SĨ TÔ HIẾU CUNG CẤP
Nhạc sĩ Tô Hiếu cho biết những ngày cuối đời, Thương Tín không còn minh mẫn, không tự ăn uống được và nằm một chỗ. Gia đình đã đưa nam diễn viênVán bài lật ngửađến bệnh viện điều trị nhưng không khả quan, sau đó sức khỏe của nam nghệ sĩ ngày càng yếu và ra đi vào tối 8.12 tại quê nhà.
Đám tang đìu hiu của Thương Tín, khép lại một đời ngôi sao màn bạc lừng lẫy"
https://thanhnien.vn/thi-sinh-miss-charm-2025-dien-bikini-dot-nong-dem-ban-ket-185251210144810956.htm,Thí sinh Miss Charm 2025 diện bikini 'đốt nóng' đêm bán kết,"Tối 9.12, bán kết Miss Charm 2025 chính thức diễn ra tại TP.HCM. Trong không khí sôi động của chặng đua nước rút, gần 40 người đẹp đã có màn trình diễn bikini rực lửa, khoe trọn sắc vóc quyến rũ trước thềm chung kết.","Đêm bán kếtMiss Charm 2025chứng kiến màn đọ dáng ""bùng nổ"" của dàn thí sinh trong trang phục áo tắm. Các người đẹp diện thiết kế bikini của nhà thiết kếIvan Trần. Phần thi không chỉ là nơi tôn vinh sắc đẹp hình thể mà còn phản ánh quá trình tập luyện kỷ luật của các thí sinh để có vóc dáng ""chặt chém"".
Dàn thí sinh Miss Charm 2025 trong trang phục văn hóa dân tộc tại đêm bán kết
Ảnh: HỮU TÍN
Sau phần thi bikini, dàn thí sinh Miss Charm 2025 thu hút sự chú ý qua màn trình diễn trang phục dạ hội. Khác với nhịp điệu sôi động cùng những màn sải bướcnóng bỏng, tràn đầy năng lượng, các mỹ nhân quốc tế xuất hiện đầy duyên dáng, sang trọng trong những bộ cánh lộng lẫy, được thiết kế kỳ công giúp tôn những đường cong hút mắt cùng vẻ đẹp riêng biệt của từng ứng viên.
Thí sinh Miss Charm 2025 diện bikini 'đốt nóng' đêm bán kết
Bán kết Miss Charm 2025 khép lại với bữa tiệc văn hóa đầy màu sắc của gần 40 cô gái trong phần trình diễntrang phục dân tộc. Mỗi thí sinh đều xuất hiện trong những bộ cánh công phu, hoành tráng, mang thông điệp tôn vinh văn hóa, đất nước, con người. Ở phần thi này, Mai Ngô trình diễn thiết kế ""Hậu ấn kim hoa"" được lấy cảm hứng thiết kế từNam Phương hoàng hậucủa NTK Nguyễn Quốc Việt. Dựa trên phomáo Nhật Bìnhkết hợp cùng tư duy thời trang hiện đại, ""Hậu ấn kim hoa"" tái hiện vẻ đẹp vàng son của kiến trúc cung đình Huế và triều Nguyễn.
Sau đêm bán kết, các người đẹp sẽ bước vào những ngày chuẩn bị cuối cùng cho đêm chung kết sắp tới, để tìm ra chủ nhân xứng đáng nhất cho vương miện Miss Charm 2025 diễn ra vào ngày 12.12 tại TP.HCM."
https://thanhnien.vn/nsnd-trinh-kim-chi-bi-chong-nhac-kheo-vi-it-danh-thoi-gian-cho-gia-dinh-185251208231607079.htm,NSND Trịnh Kim Chi bị chồng ‘nhắc khéo’ vì ít dành thời gian cho gia đình,"Ngoài tuổi 50, NSND Trịnh Kim Chi vẫn hăng say với hoạt động nghệ thuật, làm Giám đốc sân khấu kịch Trịnh Kim Chi, vừa giữ vai trò là Phó Chủ tịch Hội Sân khấu TP.HCM. Dù công việc bận rộn, nữ nghệ sĩ vẫn giữ được cuộc hôn nhân viên mãn bên doanh nhân Võ Trấn Phương, đôi khi bị chồng nhắc khéo vì ít thời gian dành cho gia đình.","Ở tuổi ngoài 50, NSND Trịnh Kim Chi có cuộc sống sung túc, viên mãn bên chồng doanh nhân Võ Trấn Phương và hai con gái
Ảnh: FBNV
NSND Trịnh Kim Chisinh năm 1971 tại Hà Nội, tốt nghiệp khoa Đạo diễn điện ảnh - truyền hình của Trường ĐH Sân khấu - Điện ảnh TP.HCM và vừa nhận bằng thạc sĩ tại Trường ĐH Sân khấu Điện ảnh Hà Nội. Cô từng đoạt Á hậu 2Hoa hậu Việt Nam 1994. Nhiều năm hoạt động nghệ thuật, Trịnh Kim Chi sở hữu gia tài phim ảnh đồ sộ, góp mặt trong loạt tác phẩm gây tiếng vang nhưSóng gió thương trường, Cô gái xấu xí,Gạo nếp gạo tẻ, Tình như tia nắng, Những đứa con thành phố,Những nẻo đường phù sa, Oan gia đại chiến, Anh yêu mẹ đơn thân…
NSND Trịnh Kim Chi bị chồng 'nhắc khéo' vì ít dành thời gian cho gia đình
Ngoài hoạt độngnghệ thuật, NSND Trịnh Kim Chi còn đảm nhận chức vụ Phó chủ tịch Hội Sân khấu TP.HCM, Giám đốc Trung tâm Bồi dưỡng Nghệ thuật Sân khấu và Giám đốc Sân khấu Trịnh Kim Chi. Bên cạnh đó, cô còn tham gia công việc giảng dạy, đào tạo nhiều học trò. Ở tuổi 54, bà bầu sân khấu kịch có cuộchôn nhânviên mãn với ông xã là doanh nhân Võ Trấn Phương. Cặp đôi có với nhau hai con gái Khánh Ngân và Khánh Vy. Vì tính chất công việc bận rộn, nữ nghệ sĩ cho biết đôi khi bị chồng nhắc khéo ít thời gian dành cho gia đình.
Nhìn lại hành trình đã qua, nữ nghệ sĩ bộc bạch rằng vừa qua là một năm đầy biến động, đan xen giữa niềm vui và những mất mát. Dẫu vậy, cô vẫn giữ cho mình tâm thế lạc quan và hy vọng thời gian tới sẽ đón nhận nhiều tín hiệu khởi sắc hơn, cả trong công việc lẫn cuộc sống."
https://thanhnien.vn/nghe-si-thuong-tin-qua-doi-khi-anh-hao-quang-lui-tan-trong-nhung-thang-ngay-giong-bao-185251209083815971.htm,Nghệ sĩ Thương Tín qua đời: Khi ánh hào quang lụi tàn trong những tháng ngày giông bão,"Tài tử Thương Tín, gương mặt vàng một thời của màn ảnh Việt, đã qua đời trưa 8.12 tại quê nhà Phan Rang, hưởng thọ 69 tuổi, sau thời gian dài chống chọi nhiều bệnh tật. Nhạc sĩ Tô Hiếu, người chăm sóc ông những năm cuối đời, xác nhận đang cùng gia đình lo hậu sự cho cố diễn viên.","Sự ra đi củaThương Tínkhép lại hành trình nhiều vinh quang lẫn truân chuyên, một cuộc đời mà ánh đèn sân khấu từng rực rỡ bao nhiêu thì những ngày cuối lại chông chênh bấy nhiêu.
Nghệ sĩ Thương Tín qua đời: Khi ánh hào quang lụi tàn trong những tháng ngày giông bão
Sinh năm 1956, Thương Tín được xem là một trong những tài tử hiếm hoi của điện ảnh Việt thập niên 1980 - 1990. Vẻ ngoài phong trần, lối diễn chân thật và sức hút đặc biệt giúp ông tạo dấu ấn mạnh mẽ qua hàng trăm vai lớn nhỏ. Khán giả nhiều thế hệ vẫn nhớ đến ông trong hình ảnh thiếu tá Lưu Kỳ Vọng củaVán bài lật ngửa, tướng cướp Bạch Hải Đường trongSBC, chiến sĩ Sáu Tâm củaBiệt động Sài Gònhay vai Tám Thương trongChiến trường chia nửa vầng trăng.
Thời kỳ đỉnh cao, Thương Tín là biểu tượng của sự hào hoa, phong lưu. Cát-sê của ông từng được tính bằng vàng, những vai diễn nối tiếp mang lại danh vọng lẫn tiền bạc. Ông chạy xe sang, sống trong điều kiện xa hoa, được nhiều nữ đại gia nâng đỡ. Những cuộc tình thoáng qua, từ các mỹ nhân có tiếng đến người bình thường, được ông kể lại trong hồi kýMột đời giông bão, phác họa hình ảnh một tài tử tài năng nhưng phóng túng.
Thế nhưng danh vọng không đủ níu giữ Thương Tín ở lại với đỉnh cao. Từ năm 2007, sau những ồn ào liên quan đến cờ bạc, ông rời màn ảnh trong lặng lẽ, để lại khoảng trống dài trong sự nghiệp vốn từng rực rỡ.
Diễn viên Thương Tín thời trung niên
Đầu năm 2021, biến cố sức khỏe xảy đến khi Thương Tín đột quỵ, phải nhập viện trong tình trạng nguy kịch. Sau khi qua khỏi, ông gần như không còn khả năng gắn bó lâu dài với nghề diễn, đành chật vật mưu sinh bằng đủ công việc: khi làm shipper, lúc đi hát đám cưới, sự kiện, hoặc nhận vài vai diễn nhỏ để có chi phí trang trải.
Thời điểm ấy, nhiều mạnh thường quân dang tay giúp đỡ, trong đó diễn viênTrịnh Kim Chiđứng ra kêu gọi được 800 triệu đồng hỗ trợ ông vượt qua khó khăn. Tuy nhiên, thay vì ấm êm, số tiền này mở ra một lùm xùm khác khi Thương Tín tố Trịnh Kim Chi nhập nhằng trong quá trình phân chia. Sự việc gây tranh cãi dữ dội, nhiều khán giả bày tỏ thất vọng về cách hành xử của ông, cho rằng sự phóng túng thuở trước đã khiến ông đánh mất thiện cảm của công chúng.
Diễn viên Thương Tín từng được Trịnh Kim Chi kêu gọi giúp đỡ
Sau các ồn ào, Thương Tín rời TP.HCM trở về Phan Rang. Người hâm mộ chỉ mong ông giữ được bình yên cuối đời, nhưng sự yên ổn ấy dường như không bao giờ là điểm đến của tài tử. Không quen với nhịp sống lặng lẽ nơi quê nhà, ông lại tìm vềnhạc sĩ Tô Hiếu– người từng cho ông nơi ở và tạo công việc để mưu sinh. Có thời điểm, Thương Tín như tìm lại được cảm giác thuộc về sân khấu: được hát, gặp gỡ khán giả, sống trong những mảnh ánh sáng cuối cùng của đời nghệ sĩ.
Nhưng đến đầu năm 2024, một giông bão khác nổi lên khi Thương Tín bất ngờ tố Tô Hiếu ăn chặn cát-sê và đối xử tệ bạc. Bị cuốn vào làn sóng chỉ trích, nhạc sĩ sau đó chia sẻ với BáoThanh Niênrằng mọi việc bắt nguồn từ một nhóm YouTuber và một người ở nước ngoài cố ý tiếp cận, muốn dựng câu chuyện để kêu gọi quyên góp cho Thương Tín. Khi ông từ chối để họ quay trong nhà, mâu thuẫn bùng lên, dẫn đến những lời tố cáo sai lệch từ phía Thương Tín.
Thương Tín: Ánh hào quang lụi tàn và những tháng ngày giông bão
Nhạc sĩ Tô Hiếu cho biết thêm: ""Thương Tín bị tác động bởi những lời hứa hẹn về đất đai, nhà cửa. Khi điều đó không thành, ông ấy lại quay về cuộc sống lang bạt như trước"".
Rời nhà Tô Hiếu, Thương Tín trở về Phan Rang nhưng không sống cùng vợ con. Người vợ kém ông 32 tuổi đã cắt đứt liên lạc, không cho gặp con gái. Khi gia đình thông báo ông bệnh nặng, chị cũng từ chối nghe máy. Những ngày cuối đời, ông chỉ có mẹ và chị gái bên cạnh.
Ở tuổi gần 70, sau bốn lần đột quỵ, sức khỏe của Thương Tín suy kiệt. Dẫu vậy, ông vẫn lang thang nhiều nơi: lên Đà Lạt tìm người quen, trở lại TP.HCM tìm cơ hội mưu sinh, rồi lại lặng lẽ quay về Phan Rang trong cô độc.
Dù nhiều lần nói mình ""hết thời"", Thương Tín chưa bao giờ hết nhớ ánh đèn sân khấu từng đưa ông lên đỉnh vinh quang. Ông từng tâm sự muốn tổ chức một đêm diễn ""giã biệt"" – không phải để tìm thêm danh vọng mà để tạm biệt khán giả, tạm biệt nghệ thuật đã nuôi dưỡng cuộc đời đầy sóng gió của mình.
Nhạc sĩ Tô Hiếu – người gắn bó với ông trong những năm tháng long đong – nói rằng ông không tráchThương Tínvì những hiểu lầm trước đây. ""Tôi chỉ mong anh ấy cuối đời được bình yên"", nhạc sĩ chia sẻ.
Sự ra đi của Thương Tín khép lại một hành trình nhiều biến động, để lại trong lòng giới nghệ sĩ và khán giả một niềm tiếc nuối: tiếc cho một tài năng từng rạng rỡ, tiếc cho một cuộc đời mang nhiều ưu tư hơn hạnh phúc. Và cũng là lời nhắc về sự mong manh của ánh hào quang – thứ có thể rực rỡ cả đời, nhưng đôi khi cũng tắt lịm chỉ trong một khoảnh khắc."
https://thanhnien.vn/dam-cuoi-hoanh-trang-cua-con-gai-nu-dien-vien-vi-dang-tinh-yeu-va-ti-phu-johnathan-hanh-nguyen-185251208152905819.htm,Đám cưới hoành tráng của con gái tỉ phú Johnathan Hạnh Nguyễn và nữ diễn viên 'Vị đắng tình yêu',"Tuy không hoạt động trong lĩnh vực giải trí nhưng đám cưới của ""rich kid"" Tiên Nguyễn, con gái nữ diễn viên 'Vị đắng tình yêu' và tỉ phú Johnathan Hạnh Nguyễn, cùng bạn trai người Dubai vẫn trở thành tâm điểm chú ý của mọi người vì sự xa hoa, lộng lẫy, quy tụ dàn nghệ sĩ đình đám tham dự.","Ngày 7.12, lễ đón dâu của ""rich kid""Tiên Nguyễnvà bạn trai Justin Cohen diễn ra tại TP.HCM. Tiên Nguyễn được biết đến là con gái của tỉ phúJohnathan Hạnh Nguyễnvà cựu diễn viên Lê Hồng Thủy Tiên, vai chính phimVị đắng tình yêu. Ngoài ra, cô còn là em chồng của ""ngọc nữ màn ảnh""Tăng Thanh Hà.
Trong ngày trọng đại, cô dâu, chú rể và gia đình Johnathan Hạnh Nguyễn đều lựa chọn diện áo dài truyền thống. Bên cạnh đó, chồng của rich kid Tiên Nguyễn còn khiến nhiều người trầm trồ và ngưỡng mộ khi đếnđón dâubằng dàn xe sang được trang trí hoa tươi.
Cặp đôi trong ngày cưới
ẢNH: MẠNH BI
Chứng kiến con gái yêu lênxe hoa, vợ chồng tỉ phú Johnathan Hạnh Nguyễn không tránh khỏi sự xúc động. Buổi lễ của cặp đôi này được thắt chặt an ninh để đảm bảo sự riêng tư cho gia đình.
Vào buổi tối, cô dâu Tiên Nguyễn và chú rể Justin Cohen tiếp tục tổ chức tiệc để chiêu đãi người thân, bạn bè tại một trung tâm hội nghị tiệc cưới sang trọng ở TP.HCM."
https://thanhnien.vn/dao-tao-truyen-thong-ai-can-tuan-thu-nhung-nguyen-tac-gi-185251210152158585.htm,Đào tạo truyền thông AI cần tuân thủ những nguyên tắc gì?,"Tại tọa đàm ""Đào tạo truyền thông từ Đổi mới đến Kỷ nguyên mới"", các diễn giả thẳng thắn nhìn nhận việc đào tạo nhân lực truyền thông hiện nay đối mặt với nhiều thách thức, nhất là vấn đề đạo đức khi sử dụng AI.","Sáng nay (9.12) tại Trung tâm Hội nghị White Palace Hoàng Văn Thụ, phường Đức Nhuận, TP.HCM, BáoThanh Niêntổ chức tọa đàm ""Đào tạo ﻿truyền thôngtừ Đổi mới đến Kỷ nguyên mới"".
Tại tọa đàm, các diễn giả đưa ra một bức tranh truyền thông trong xã hội hiện đại. Chúng ta đang sống trong một giai đoạn mà truyền thông thế giới thay đổi nhanh hơn bất kỳ thời kỳ nào trước đây.

Truyền thông số thay thế dần truyền thống. Mạng xã hội trở thành không gian thông tin chủ đạo của một bộ phận công chúng. Trong khi đó, trí tuệ nhân tạo - AI - không còn là khái niệm tương lai mà đã tham gia trực tiếp vào công cuộc soạn thảo, biên tập nhiều nội dung, dự báo xu hướng và cá nhân hóa nội dung của người xem.
Tại tọa đàm, các diễn giả thẳng thắn nhìn nhận việc đào tạo nhân lực truyền thông hiện nay đối mặt với nhiều thách thức. Như chương trình đào tạo tại nhiều cơ sở vẫn còn nặng về lý thuyết, chậm cập nhật về truyền thông số; về AI, về dữ liệu lớn và nội dung đa nền tảng, về kinh tế nội dung.

Đáng chú ý, trong thời đại AI,đạo đức truyền thôngtrong kỷ nguyên số chưa được đào tạo một cách bài bản, nhưng tin giả, nội dung xấu độc đang là thách thức toàn cầu và ở cả Việt Nam. Một vấn đề cũng quan trọng không kém là nguồn nhân lực truyền thông còn hạn chế về ngoại ngữ, hiểu biết quốc tế, khả năng làm việc trong môi trường xuyên biên giới."
https://thanhnien.vn/thach-thuc-dao-tao-truyen-thong-thoi-ai-khi-thay-co-o-the-ky-20-con-sinh-vien-da-o-the-ky-21-185251210104829711.htm,Thách thức đào tạo truyền thông thời AI: Khi thầy cô ở thế kỷ 20 còn sinh viên đã ở thế kỷ 21,"Tọa đàm ""Đào tạo truyền thông từ Đổi mới đến Kỷ nguyên mới"", đã thu hút sự tham dự của nhiều lãnh đạo cơ quan ban ngành, lãnh đạo các trường ĐH, chuyên gia truyền thông, doanh nghiệp, cán bộ giảng viên và sinh viên.","Ngày 9.12.2025, BáoThanh Niêntổ chức tọa đàm ""Đào tạo truyền thôngtừ Đổi mới đến Kỷ nguyên mới"" với sự tham dự của nhiều lãnh đạo cơ quan ban ngành, lãnh đạo các trường đại học, chuyên gia truyền thông, doanh nghiệp, cán bộ giảng viên và sinh viên đến từ Trường ĐH Quốc tế Hồng Bàng, Trường ĐH Cửu Long, Trường ĐH Văn Lang...
Sự kiện nằm trong chuỗi hoạt động kỷ niệm 40 năm ngày BáoThanh Niênphát hành số đầu tiên (3.1.1986 - 3.1.2026).
Nhà báo Nguyễn Ngọc Toàn - Tổng biên tập Báo Thanh Niên phát biểu khai mạc tọa đàm ""Đào tạo truyền thông từ Đổi mới đến Kỷ nguyên mới""
ẢNH: ĐỘC LẬP
Tại tọa đàm, các khách mời đã cùng nhau nêu ra nhữngthách thức đào tạo truyền thôngtrong thời đại AI, định hướng chương trình đào tạo, giảng viên, cách dạy truyền thông cần thay đổi như thế nào, sinh viên muốn làm nghề giỏi thì cần trang bị những gì?
Nhiều chuyên gia thẳng thắn nhìn nhận năng lực làm việc của sinh viên trongthời đại AIhiện mới dừng lại ở mức biết dùng công nghệ, chứ chưa thật sự đáp ứng kỳ vọng về chiều sâu tư duy và chất lượng nội dung.
Bên cạnh đó, các kỹ năng mềm từ làm việc nhóm, quản lý thời gian đến giao tiếp trong môi trường áp lực vẫn là những điểm yếu dễ thấy.
Tiến sĩ Huỳnh Văn Thông - Trưởng bộ môn Truyền thông, khoa Báo chí và Truyền thông, Trường ĐH Khoa học xã hội và nhân văn (ĐH Quốc gia TP.HCM) - trình bày tham luận tại tọa đàm
ẢNH: ĐỘC LẬP
Thực trạng này đặt ra yêu cầu cấp bách cho các cơ sở đào tạo: đổi mới phương pháp giảng dạy, cập nhật giáo trình và tái thiết kế kỹ năng để sinh viên có thể thích ứng với bối cảnh truyền thông mới."
